query_id	passage_id	relevance
q_f3364f35305e5d7127d8	p_02d1f18154dc7c108778	1
q_f34d2aeabcd91b4fe51c	p_3a75a3c3bbaab1240acb	1
q_f38f38586c429367d40f	p_0ee9392ed84f313fecab	1
q_f3aa7a284981b7da8a91	p_5dffea81f249825e88e8	1
q_f3baee131e9d9d388b29	p_7d9d161defde99d6df83	1
q_f3d3bfa83c8324edec96	p_5d487cb877b1b6c63d22	1
q_f40565b527e3774e252c	p_a2da98a298f027eb1992	1
q_f431bbf61f43039086b5	p_bf42e965558d03034b21	1
q_f46893a22664a1a0d9bb	p_26fec7a120093fb5d3ea	1
q_f46d7823cc06a4dd20f9	p_49ccfcdf0d15173a4bfe	1
q_f47546297ce6bf585c80	p_9a57fe378a8deeb1a22b	1
q_f495b3dce8b21d1b627c	p_4058426596842e340007	1
q_f4ac8b875a8c974eda17	p_f54450755c3a69529ac9	1
q_f4cd8c8e13bfe651e2f6	p_dfa654c4d988792dd004	1
q_f4e4768b0709156e02f8	p_856c4fa79766815f6644	1
q_f4edbf92b71d23eda675	p_d0da6c3c8475a2f93002	1
q_f4f2420895cd2693906e	p_092b32a9a84a0bc15303	1
q_f502e87a582ab9a5e472	p_25673fa969fe809ddb65	1
q_f514ca0a976c024ab1c3	p_67bc7b8a8350f3816ee2	1
q_f52696b249636ded3db0	p_3c4f9eb3ded49c3f8f0e	1
q_f533b3bb8025e7bee03a	p_c7effc4459075ded874e	1
q_f53fa3b3b7537cc1dab4	p_5b7df4bffcea3f89ccdf	1
q_f560dfb781bc5cd5aa30	p_a6c60108b125b592d102	1
q_f5783c7c5eb3eb80461a	p_772a718d93ad23ffca53	1
q_f5b1d65fa2cf9ddad818	p_06c7df3a29dc838fa74e	1
q_f5b8148e8b3861a80ab0	p_7d4bd3785ce76e009f61	1
q_f5d87f9517e0add39b6f	p_854776802ca6eedde1b2	1
q_f5e64b68cfb71989e300	p_1691ef8fdd49a58425b8	1
q_f62307b1ebd03972bd91	p_62a2779bfbed4623ea33	1
q_f658f46ee0cb1dbbd047	p_f0eb23e8a48f2ed07062	1
q_f693b6b3bd2abb99b594	p_3c987976fcfead129c12	1
q_f6ad961e3f57f6899e2f	p_ac5019ef0b9389fea9ac	1
q_f6c820815cf674e76271	p_235a4ac66b730d1a464c	1
q_f6f8ac311ad18a87d967	p_22d53beeae962eddcc55	1
q_f71404f307a9cb14b683	p_e1272bd7462eb970f002	1
q_f71be64a26ab7261d7b0	p_8af897b11cac1cdd0751	1
q_f71c5a38ff3fd436c1d4	p_d8071dc23a4f4b715ffc	1
q_f71ff328bd2069ab3451	p_314d47885a16e7f512f0	1
q_f74bcba63425cb7e3c42	p_b2495db78b56e42edb49	1
q_f76d5857e95eeae35270	p_89d6574aaf63b1a6e792	1
q_f783ec4829ab12db73bd	p_4be64ee00e2050e25d8e	1
q_f78b4f323dbf77c40d9f	p_9035e6c97eea3ed6d989	1
q_f7bd0efd4b05d030d4ef	p_468fc1c1a972d66dd201	1
q_f837f19fdf8b26491b5c	p_89e50e62ebf8a8685840	1
q_f8392a8ad747d19798ed	p_d48965db8cb96919e852	1
q_f8513a9ad652259f4e64	p_3be4de8a520b00f9b148	1
q_f8515373d211c441f178	p_aa86836f89236fd793dd	1
q_f894c6ed095fc7c8ccb0	p_36ffb23373d3858e3365	1
q_f89913d61fc1180d796f	p_2a609ae0d5f1f4e2bfad	1
q_f8d10ea412eb49e6af45	p_c653aee823a72d6d1f5d	1
q_f8db12c6753b72380a58	p_3ea00cc26a4a3a217870	1
q_f8f8669348a7dec4ab7a	p_b4417524bf993058396d	1
q_f8fa3e8771a335f64857	p_95f56233449f63ed64b2	1
q_f9096b5e84286ad7d227	p_ddc056fa1710656ffce0	1
q_f90d94a0f2cbbd73fafe	p_f25c61ca3be0b6764e16	1
q_f917a11a06c04078ef5b	p_2da010800ee145f3e4e8	1
q_f945c344394ba6d44e7f	p_b92ed6759b31a419eb2a	1
q_f958fa4111b0860ac5fa	p_dd3e34cc77f265872e05	1
q_f97d0081049d3868eb4b	p_c7995e14815cad1ae289	1
q_f9c632b8bbfd7d644813	p_6251324d7b7d3be2bfc0	1
q_f9e9801310f03cd678c5	p_226205f5cc0afcb57317	1
q_fa46c9e3489208e66a69	p_79cefaabb3458cdecae0	1
q_fa47f93ec73f32fb8230	p_e10f5a83bee60abb0c36	1
q_fa62135060d6a685f66b	p_9c80077250cc0cfc0500	1
q_fa6d521ce0a944fde3aa	p_40b47830c7a60c14a5d6	1
q_fa8162826e6bbdccaf74	p_1fea1ef68bfc0a9b63d0	1
q_faa816fc39826bb19da1	p_7bf9f5c9a32225d84ece	1
q_fab3f829d1df2b825c23	p_8f512373f45401387c79	1
q_fadcd8b07367fa2a9088	p_0e60fe224143f9a262d5	1
q_faf3a305b7b0240163f0	p_fe374d542157ab2451e9	1
q_fb0fae3c508f7be77912	p_e5c29bd70b46a200c540	1
q_fb3ea03a7eb95646cc55	p_5305b57b3dde2cec6f39	1
q_fbf29b33e4e45d2367f4	p_e78f8a4abfe0e558f9f6	1
q_fbface8587125fc54a3e	p_e7562ea7cf68f42d4535	1
q_fbfd782f646d20d24d41	p_718393d4e75ac52470fe	1
q_fc31cd66a8f77f7ce9c6	p_8cba46c54410458b2fcc	1
q_fc40ab39e01b530d1aa0	p_036ad040d78220f7a6ae	1
q_fc5bf016c535b82c2ef9	p_c54c24181cb941b136e6	1
q_fc967d5811a10e020c8b	p_b57b7011457b4c14b313	1
q_fcbe2b99e9a86b56afd2	p_2b8963bfbdbb6155887c	1
q_fce64a23b72ef9cb6a01	p_ab0cf4a71356dcca26ac	1
q_fcfdf9ebaa90a3100e91	p_ffb406b2baf1ed784453	1
q_fd24e65d2133143b7a66	p_1a3f38a17ffc4bb273a4	1
q_fd688a372919d3c5ee4d	p_7d0912e043b28c3afcb4	1
q_fd87b6f537a201a3b201	p_a601a0a418a88a695a5f	1
q_fe0bc75ee07e43880913	p_6f969d558c55692464d4	1
q_fe35b16a6ddabd823011	p_b5a07e6051a73966485f	1
q_fe3d44a31b1b7c1d6a21	p_48e727067a0ffcbdaf44	1
q_fec7cc81f1237e0ece0a	p_c26d0c8bbf7ba01d5c21	1
q_ff06a58c89a6d6cb8e48	p_2f5fe579c4d490cfbb40	1
q_ff477e840997411ed6a6	p_cd2db0eeb0b291255593	1
q_ff68dfcf0663c868536b	p_da908a5669a4a33c0a12	1
q_ffae39548fbc3e38b3c3	p_a1a9bf778b1e763151d9	1
q_ffbbe73e3452db3a5c44	p_1cb96f02279a843974c3	1
q_ffc3f52fead1f4058aa6	p_5223e4640b8e84ecedcd	1
q_ffc69e7959fa771730f9	p_d39966bbf4067d8daa10	1
q_ffd250a093b113ec7353	p_109773f948cd2756e074	1
q_ffd822651ceabb282001	p_03b88548b249aef3b676	1
q_ffe02db715ec34f67a75	p_7b8c3c8f78bc7522e202	1
